,x,y,goal,header
1361,54,94,True,False
1362,55,96,False,True
1363,56,68,False,False
1364,56,88,False,True
1365,73,72,False,False
1366,56,90,False,False
1367,53,80,False,False
1368,68,96,False,False
1369,36,77,False,False
1370,36,95,False,True
1371,62,92,False,True
1372,48,89,False,False
1373,59,96,True,False
1374,41,87,False,False
1375,51,84,True,False
1376,49,72,False,False
1377,44,75,False,False
1378,54,78,False,False
1379,34,91,False,False
1380,39,73,False,False
1381,76,72,False,False
1382,63,88,True,True
1383,35,87,False,False
1384,30,89,True,False
1385,27,85,False,False
1386,56,85,True,False
1387,25,92,False,False
1388,40,79,False,False
1389,46,97,True,True
1390,42,89,False,True
1391,67,78,False,False
1392,75,84,False,False
1393,44,90,False,False
1394,54,94,True,True
1395,78,92,False,False
1396,68,79,False,False
1397,67,78,False,False
1398,26,89,False,False
1399,59,94,False,False
1400,34,91,False,False
1401,35,84,False,False
1402,68,83,False,False
1403,42,88,False,False
1404,41,86,False,False
1405,34,75,False,False
1406,42,72,False,False
1407,43,78,False,False
1408,53,80,False,False
1409,55,90,False,False
1410,43,77,False,False
1411,53,75,False,False
1412,34,88,False,False
1413,66,84,False,False
1414,54,91,False,False
1415,41,79,False,False
1416,35,83,False,False
1417,27,90,False,False
1418,47,78,False,False
1419,58,76,False,False
1420,53,79,False,False
1421,63,77,False,False
1422,47,77,False,False
1423,28,87,False,False
1424,28,76,False,False
1425,51,75,False,False
1426,48,85,False,False
1427,41,87,False,True
1428,34,72,False,False
1429,27,73,False,False
1430,35,91,False,False
1431,50,93,False,False
1432,58,83,False,False
1433,41,88,True,False
1434,64,76,False,False
1435,42,89,False,False
1436,62,82,False,False
1437,46,72,False,False
1438,49,82,False,False
1439,38,84,False,False
1440,45,92,False,False
1441,52,70,False,False
1442,41,90,False,False
1443,60,90,False,False
1444,61,78,False,False
1445,33,69,False,False
1446,65,91,True,False
1447,40,78,False,False
1448,36,91,False,False
1449,43,93,False,True
1450,32,91,False,False
1451,44,84,False,False
1452,40,93,False,False
1453,43,95,False,True
1454,48,79,False,False
1455,54,95,False,True
1456,57,92,False,True
1457,34,64,False,False
1458,31,79,False,False
1459,32,78,False,False
1460,34,92,False,True
1461,77,86,False,False
1462,28,88,False,False
1463,53,89,False,True
1464,45,92,False,True
1465,56,90,False,True
1466,67,86,False,False
1467,30,86,False,False
1468,44,79,False,False
1469,66,87,False,False
1470,67,85,False,False
1471,33,90,False,False
1472,42,90,False,True
1473,51,86,False,True
1474,33,84,False,False
1475,42,89,False,False
1476,50,91,False,True
1477,38,75,False,False
1478,75,87,False,False
1479,51,75,False,False
1480,47,88,True,False
1481,49,76,False,False
1482,43,84,False,False
1483,56,90,False,True
1484,46,71,False,False
1485,36,79,False,False
1486,62,86,False,False
1487,54,77,False,False
1488,50,72,False,False
1489,50,75,False,False
1490,48,94,False,True
1491,51,71,False,False
1492,59,89,False,True
1493,43,90,False,False
1494,62,73,False,False
1495,52,77,False,False
1496,54,72,False,False
1497,49,95,False,True
1498,41,80,False,False
1499,35,88,False,False
1500,41,90,False,True
1501,35,80,False,False
1502,68,95,False,False
1503,73,80,False,False
1504,42,86,False,False
1505,62,91,True,False
1506,35,90,False,False
1507,40,91,True,False
1508,30,74,False,False
1509,41,91,False,False
1510,49,78,True,False
1511,62,93,False,False
1512,62,95,False,True
1513,72,81,False,False
1514,46,74,False,False
1515,40,87,False,False
1516,50,82,False,False
1517,56,76,False,False
1518,64,91,False,False
1519,49,92,True,False
1520,66,71,False,False
1521,52,87,True,False
1522,48,94,False,True
1523,44,78,False,False
1524,66,70,False,False
1525,71,74,False,False
1526,28,86,False,False
1527,58,97,True,False
1528,58,94,False,True
1529,34,94,False,False
1530,35,92,False,False
1531,46,93,False,False
1532,47,86,False,False
1533,51,97,True,True
1534,59,90,False,True
1535,34,87,False,False
1536,24,78,False,False
1537,26,81,False,False
1538,59,75,False,False
1539,50,90,False,False
1540,48,89,False,False
1541,37,83,False,False
1542,38,92,False,False
1543,52,96,True,False
1544,54,75,False,False
1545,29,78,False,False
1546,42,75,False,False
1547,50,68,False,False
1548,71,79,False,False
1549,55,90,False,False
1550,37,98,False,False
1551,56,93,False,False
1552,51,96,False,False
1553,34,96,False,False
1554,33,78,True,False
1555,57,76,False,False
1556,45,88,True,False
1557,42,68,False,False
1558,51,90,False,True
1559,40,89,False,False
1560,47,87,False,False
1561,37,78,False,False
1562,52,82,False,False
1563,43,88,False,True
1564,45,72,False,False
1565,57,73,False,False
1566,51,95,False,True
1567,47,90,False,False
1568,32,76,False,False
1569,38,75,False,False
1570,69,69,False,False
1571,78,86,False,False
1572,52,83,False,False
1573,65,91,False,False
1574,39,73,False,False
1575,36,89,False,False
1576,68,88,False,False
1577,42,87,False,False
1578,62,94,False,False
1579,65,87,False,False
1580,59,83,False,False
1581,68,91,False,False
1582,70,88,False,False
1583,70,75,False,False
1584,58,94,True,True
1585,80,71,False,False
1586,40,92,False,False
1587,47,94,False,True
1588,42,93,False,True
1589,42,93,False,True
1590,39,84,False,False
1591,59,76,False,False
1592,51,81,False,False
1593,38,94,False,True
1594,49,93,True,False
1595,38,97,False,False
1596,42,97,False,False
1597,48,98,True,False
1598,64,92,False,False
1599,43,85,False,False
1600,61,91,False,True
1601,49,83,False,False
1602,38,97,True,False
1603,52,99,True,True
1604,28,87,False,False
1605,36,95,False,True
1606,45,97,False,True
1607,52,96,False,True
1608,55,95,False,True
1609,38,89,True,True
1610,61,75,False,False
1611,47,93,False,True
1612,26,78,False,False
1613,34,88,False,False
1614,43,81,False,False
1615,40,73,False,False
1616,36,82,False,False
1617,63,70,False,False
1618,39,81,False,False
1619,54,94,False,True
1620,65,78,False,False
1621,63,87,False,False
1622,61,87,False,False
1623,50,96,True,True
1624,65,89,False,False
1625,54,79,False,False
1626,59,70,False,False
1627,33,71,False,False
1628,42,84,False,False
1629,56,85,False,False
1630,33,71,False,False
1631,50,86,False,False
1632,30,72,False,False
1633,54,97,True,False
1634,27,85,False,False
1635,41,73,False,False
1636,53,76,False,False
1637,71,79,False,False
1638,40,90,False,True
1639,56,84,False,False
1640,64,97,False,False
1641,43,71,False,False
1642,48,74,False,False
1643,72,88,False,False
1644,34,91,False,True
1645,76,87,False,False
1646,63,96,False,True
1647,41,92,False,False
1648,37,78,False,False
1649,62,95,False,False
1650,29,80,False,False
1651,50,79,False,False
1652,54,92,False,False
1653,58,92,True,False
1654,52,85,False,False
1655,62,81,False,False
1656,41,90,False,False
1657,57,73,False,False
1658,30,73,False,False
1659,54,89,False,True
1660,57,94,True,False
1661,63,77,False,False
1662,46,72,False,False
1663,59,80,False,False
1664,45,92,False,True
1665,63,72,False,False
1666,70,82,False,False
1667,55,80,False,False
1668,47,75,False,False
1669,46,86,False,False
1670,67,80,False,False
1671,51,86,False,False
1672,60,76,False,False
1673,72,80,False,False
1674,44,75,False,False
1675,50,90,False,True
1676,35,93,False,False
1677,33,86,False,False
1678,47,94,True,True
1679,80,83,False,False
1680,51,79,False,False
1681,61,95,False,False
1682,26,77,False,False
1683,54,90,True,True
1684,70,91,False,False
1685,48,88,False,False
1686,47,76,False,False
1687,30,92,True,False
1688,49,71,False,False
1689,49,70,False,False
1690,71,70,False,False
1691,76,73,False,False
1692,16,72,False,False
1693,38,85,False,True
1694,61,75,False,False
1695,62,73,False,False
1696,53,87,False,False
1697,49,68,False,False
1698,57,88,False,True
1699,38,70,False,False
1700,35,94,False,False
1701,47,69,False,False
1702,47,92,False,False
1703,27,80,False,False
1704,67,91,False,False
1705,64,94,False,False
1706,61,86,False,False
1707,48,82,False,False
1708,46,84,False,False
1709,68,86,False,False
1710,44,87,False,False
1711,60,73,False,False
1712,36,96,False,True
1713,54,91,False,False
1714,64,71,False,False
1715,54,68,False,False
1716,60,89,True,False
1717,72,70,False,False
1718,48,72,False,False
1719,15,78,False,False
1720,44,89,False,False
1721,76,76,False,False
1722,65,77,False,False
1723,72,89,False,False
1724,75,68,False,False
1725,52,75,False,False
1726,54,75,False,False
1727,42,90,False,False
1728,67,89,False,False
1729,70,86,False,False
1730,40,87,False,False
1731,63,86,False,False
1732,23,87,False,False
1733,66,80,False,False
1734,36,72,False,False
1735,53,87,False,False
1736,55,95,False,False
1737,61,82,False,False
1738,59,76,False,False
1739,65,91,False,True
1740,45,90,False,True
1741,60,93,False,True
1742,35,91,False,False
1743,71,86,False,False
1744,52,92,False,True
1745,21,74,False,False
1746,50,92,True,False
1747,58,93,True,False
1748,42,92,True,False
1749,70,75,False,False
1750,69,89,True,False
1751,74,83,False,False
1752,56,84,False,False
1753,46,94,False,True
1754,51,84,False,False
1755,48,91,True,False
1756,67,74,True,False
1757,39,96,True,False
1758,65,87,False,False
1759,72,80,False,False
1760,56,93,True,False
1761,61,82,False,True
1762,61,85,False,False
1763,39,75,False,False
1764,39,82,False,False
1765,66,80,False,False
1766,59,96,False,True
1767,46,93,False,True
1768,47,88,False,False
1769,48,80,True,False
1770,42,92,False,True
1771,68,78,False,False
1772,66,90,False,False
1773,71,76,False,False
1774,31,91,False,False
1775,51,87,False,False
1776,41,97,False,False
1777,34,92,False,False
1778,56,97,False,False
1779,59,86,True,False
1780,70,87,False,False
1781,63,99,True,False
1782,73,78,False,False
1783,57,75,False,False
1784,49,70,False,False
1785,59,77,False,False
1786,30,86,False,False
1787,39,91,False,True
1788,58,83,False,False
1789,32,87,False,False
1790,53,91,False,True
1791,44,73,False,False
1792,67,77,False,False
1793,56,87,False,False
1794,72,88,False,False
1795,45,89,False,False
1796,27,92,False,False
1797,50,92,False,False
1798,52,90,True,False
1799,60,93,False,False
1800,52,98,True,False
1801,39,76,False,False
1802,25,76,False,False
1803,40,76,False,False
1804,29,88,False,False
1805,61,71,False,False
1806,45,82,False,False
1807,46,93,False,False
1808,44,87,False,False
1809,66,81,False,False
1810,63,73,False,False
1811,66,87,False,False
1812,52,92,False,True
1813,32,75,False,False
1814,39,89,False,True
1815,61,87,True,False
1816,74,73,False,False
1817,78,79,False,False
1818,44,90,False,False
1819,48,89,False,False
1820,70,78,False,False
1821,45,76,False,False
1822,52,83,False,False
1823,63,94,False,False
1824,36,91,False,True
1825,36,84,False,False
1826,64,82,False,False
1827,57,87,False,False
1828,48,96,False,True
1829,50,94,False,True
1830,77,71,False,False
1831,50,88,False,True
1832,53,93,True,True
1833,54,78,False,False
1834,58,89,False,False
1835,44,77,False,False
1836,27,84,False,False
1837,31,94,False,False
1838,47,82,False,False
1839,25,87,False,False
1840,73,69,False,False
1841,40,84,False,False
1842,26,83,False,False
1843,42,71,False,False
1844,30,87,False,False
1845,22,72,False,False
1846,38,91,False,False
1847,47,91,True,False
1848,41,85,False,True
1849,66,76,True,False
1850,55,79,False,False
1851,66,91,False,False
1852,40,80,False,False
1853,60,75,False,False
1854,45,75,False,False
1855,30,86,False,False
1856,22,80,False,False
1857,28,82,False,False
1858,44,75,False,False
1859,57,81,False,False
1860,65,89,True,False
1861,53,70,False,False
1862,47,94,False,False
1863,57,90,True,False
1864,47,96,False,True
1865,54,84,False,False
1866,55,83,False,False
1867,60,96,False,False
1868,57,87,True,True
1869,45,93,False,True
1870,52,85,False,False
1871,28,80,False,False
1872,61,85,False,False
1873,52,91,False,True
1874,38,91,True,True
1875,50,89,True,False
1876,40,87,False,False
1877,63,85,False,False
1878,54,91,False,False
1879,53,82,False,False
1880,58,79,True,False
1881,61,96,False,False
1882,68,76,False,False
1883,68,89,False,False
1884,29,91,False,True
1885,57,89,False,True
1886,68,87,False,False
1887,60,79,False,False
1888,24,81,False,False
1889,38,77,False,False
1890,38,90,True,False
1891,66,91,False,False
1892,40,95,False,False
1893,60,70,False,False
1894,63,89,False,True
1895,64,89,False,False
1896,42,93,True,True
1897,57,89,False,False
1898,38,92,False,False
1899,58,91,True,False
1900,28,69,False,False
1901,38,88,False,False
1902,56,92,False,True
1903,52,76,False,False
1904,67,86,False,False
1905,43,91,False,True
1906,38,90,True,False
1907,45,93,True,False
1908,68,90,True,False
1909,37,89,False,False
1910,64,86,False,False
1911,58,80,False,False
1912,49,90,False,False
1913,41,92,False,False
1914,41,90,True,False
1915,34,76,False,False
1916,50,88,True,False
1917,47,87,False,False
1918,51,76,False,False
1919,36,79,False,False
1920,47,91,False,True
1921,47,94,True,True
1922,41,89,False,False
1923,77,80,False,False
1924,49,74,False,False
1925,46,90,False,False
1926,39,91,False,False
1927,68,84,False,False
1928,41,82,False,False
1929,64,87,False,True
1930,68,96,False,False
1931,29,87,False,False
1932,48,89,False,False
1933,39,75,False,False
1934,36,93,False,False
1935,55,90,True,True
1936,29,89,True,False
1937,39,94,False,False
1938,66,87,False,False
1939,46,77,False,False
1940,36,83,False,False
1941,70,81,False,False
1942,44,77,False,False
1943,49,81,False,False
1944,27,91,False,False
1945,68,88,False,False
1946,32,91,False,False
1947,59,96,False,False
1948,41,96,False,True
1949,56,67,False,False
1950,55,76,False,False
1951,70,90,False,False
1952,56,78,False,False
1953,68,75,False,False
1954,56,78,False,False
1955,48,93,True,True
1956,29,76,False,False
1957,60,94,False,True
1958,57,67,False,False
1959,37,90,False,False
1960,51,98,False,False
1961,47,72,False,False
1962,46,96,False,False
1963,22,79,False,False
1964,49,94,False,True
1965,47,87,False,False
1966,62,69,False,False
1967,51,91,False,True
1968,32,84,False,False
1969,27,81,False,False
1970,58,79,False,False
1971,40,88,False,True
1972,58,88,False,False
1973,52,69,False,False
1974,55,82,False,False
1975,66,88,False,False
1976,78,80,False,False
1977,60,78,False,False
1978,27,81,False,False
1979,45,86,True,False
1980,68,98,False,False
1981,61,79,True,False
1982,61,96,False,False
1983,64,73,False,False
1984,39,83,False,False
1985,66,95,False,False
1986,65,89,False,False
1987,56,95,False,True
1988,25,88,False,False
1989,47,93,False,False
1990,70,93,False,False
1991,33,76,False,False
1992,51,88,False,False
1993,43,94,False,True
1994,52,95,True,False
1995,55,77,False,False
1996,67,88,False,False
1997,44,94,False,True
1998,61,84,False,False
1999,41,92,False,True
2000,54,89,False,False
2001,44,86,False,False
2002,27,76,False,False
2003,57,94,False,True
2004,48,89,False,False
2005,81,78,False,False
2006,53,72,False,False
2007,73,83,False,False
2008,32,94,False,False
2009,59,80,False,False
2010,76,83,False,False
2011,22,77,False,False
2012,51,96,True,False
2013,30,73,False,False
2014,63,82,False,False
2015,43,92,True,False
2016,44,91,False,True
2017,62,81,False,False
2018,60,73,False,False
2019,43,91,False,False
2020,71,82,False,False
2021,60,91,False,True
2022,18,81,False,False
2023,45,77,False,False
2024,30,87,False,False
2025,37,82,False,False
2026,46,73,False,False
2027,33,82,False,False
